car_id, route_cluster2
20153918123921-858,2
20153919013932-905,1
20153919023921-5,1
20153919043929-699,2
20153919053954-565,0
20153919063905-813,2
20153919063911-237,1
20153919063918-509,0
20153919093903-980,2
20153919103944-791,1
20153920013947-498,2
20153920053952-270,1
20153920063926-150,2
20153920073940-995,1
20153920073949-207,2
20153920093919-134,1
20153920123932-501,1
20153921023939-728,1
20153921063925-19,0
20153921073905-218,1
20153921093922-779,0
20153921113945-793,2
20153922013946-38,1
20153922023910-254,0
20153922023924-852,1
20153922053919-378,2
20153922053933-770,1
20153922063913-994,0
20153922073912-705,0
20153922073948-796,0
20153922083923-991,2
20153922083950-986,0
20153922093935-861,2
20153922113902-456,1
20153922113912-625,1
20153922123906-664,1
20153923043910-954,1
20153923063952-372,2
20153923083952-869,2
20153923093923-432,1
20153923103919-117,1
20153923123928-126,1
20153924013929-447,2
20153924023920-320,2
20153924033931-701,0
20153924033938-548,0
20153924043927-887,0
20153924053923-735,0
20153924053939-189,0
20153924063922-140,1
20153924063948-428,1
20153924083906-471,2
20153924083911-558,1
20153924093910-207,0
20153924093924-473,1
20153924103929-927,1
20153925013909-748,1
20153925013917-321,2
20153925013947-835,1
20153925023931-202,0
20153925023956-683,2
20153925033910-145,1
20153925033936-464,1
20153925063909-84,1
20153925073944-948,1
20153925093948-60,1
20153926013940-342,1
20153926053920-400,1
20153926063956-523,0
20153926083902-744,2
20153926083915-568,1
20153926103929-911,0
20153927033926-724,1
20153927053939-550,0
20153927063907-823,2
20153927073957-20,2
20153927083928-87,2
20153927083929-384,1
20153927083939-140,2
20153927083957-348,0
20153927103940-785,0
20153927113901-186,0
20153928033930-548,1
20153928033936-280,0
20153928053902-838,2
20153928053908-907,0
20153928053942-429,1
20153928083935-276,0
20153928103909-2,2
20153928113920-541,0
20153928123900-472,1
20153929033929-134,2
20153929033938-399,1
20153929033958-663,2
20153929063914-980,1
20153929103913-137,1
20153929113917-892,0
20153930013922-843,0
20153930013951-273,2
20153930043916-979,1
20153930063946-911,2
20153930103903-13,1
20153930113943-456,0
20153930123905-665,2
20153931033915-279,2
20153931033925-158,1
20153931053905-915,0
20153931093915-91,1
20153931113929-38,1
20153931123903-265,0
20153931123938-639,1
20153931123943-847,1
20154001014024-716,2
20154001014033-163,0
20154001024033-540,1
20154001034019-109,0
20154001044056-714,2
20154001094026-804,2
20154001094055-572,1
20154001124007-163,0
20154002044015-415,2
20154002064027-139,2
20154002074029-503,2
20154002074031-133,1
20154002114020-604,2
20154002124037-486,1
20154003034013-605,1
20154003034016-1,1
20154003034049-950,1
20154003044005-17,0
20154003044030-751,0
20154003054009-197,2
20154003064021-184,2
20154003064055-201,1
20154003074025-33,2
20154003074029-430,2
20154003074043-575,1
20154003074050-280,1
20154003094016-490,0
20154003094041-201,2
20154003094045-516,1
20154003094054-34,2
20154003114038-680,1
20154004014005-146,0
20154004014055-23,2
20154004024021-315,1
20154004024041-501,2
20154004024058-952,2
20154004044006-495,0
20154004074058-4,0
20154004104042-172,1
20154004104046-619,1
20154004124049-126,1
20154005024018-445,1
20154005024056-186,1
20154005064014-414,1
20154005074020-834,1
20154005074031-234,0
20154005084034-534,2
20154005104045-45,1
20154005114042-468,2
20154005124002-56,1
20154006014046-882,0
20154006084010-188,0
20154006094031-783,0
20154006104030-674,0
20154006114047-586,0
20154007014009-69,1
20154007044039-1,2
20154007044046-100,2
20154007054004-20,2
20154007084016-908,1
20154007094039-158,1
20154007124035-405,2
20154008014020-3,1
20154008044039-692,0
20154008064002-521,1
20154008114008-610,0
20154008124005-88,2
20154009014043-627,2
20154009024007-195,2
20154009034030-315,2
20154009054046-633,1
20154009054047-426,0
20154009074056-552,0
20154009084012-389,2
20154009094029-596,0
20154009094046-755,0
20154010034018-964,1
20154010044016-420,1
20154010044027-339,0
20154010054018-304,0
20154010054046-685,0
20154011014002-294,1
20154011014020-687,2
20154011024040-649,2
20154011034024-556,1
20154011034039-469,1
20154011054033-757,1
20154011064035-593,1
20154011084036-355,1
20154011094003-14,0
20154011104052-37,2
20154011114039-253,1
20154011124049-78,0
20154012084012-918,0
20154012094002-636,2
20154013024024-502,2
20154013024041-206,2
20154013024051-533,1
20154013024057-318,1
20154013054046-187,0
20154013074034-724,1
20154013074053-753,0
20154014024032-779,2
20154014044002-961,2
20154014044052-146,1
20154014064021-651,0
20154014074047-814,2
20154014114045-845,1
20154014124047-594,2
20154015014021-451,2
20154015024017-709,1
20154015034053-424,2
20154015054004-779,1
20154015074020-606,2
20154015084042-590,1
20154015084059-867,1
20154015094032-476,1
20154015124012-13,2
20154016024042-99,1
20154016034034-758,1
20154016054003-520,0
20154016054014-797,1
20154016054052-85,1
20154016064011-574,1
20154016094003-962,1
20154016094058-683,0
20154017024042-674,2
20154017054027-841,2
20154017054050-144,1
20154017084021-729,1
20154017114049-331,1
20154018014039-665,1
20154018024000-428,1
20154018024040-960,2
20154018024055-629,2
20154018034028-142,2
20154018034049-540,0
20154018064044-142,1
20154018074013-627,0
20154018084053-456,0
20154018104016-465,2
20154018114036-212,1
20154018124023-509,1
20154019014037-909,0
20154019064018-400,0
20154019064052-72,2
20154019074002-798,1
20154019094031-164,1
20154019094032-955,1
20154019104036-155,1
20154019114056-143,0
20154019124057-626,1
20154020014041-64,0
20154020024025-608,2
20154020024044-998,2
20154020064001-815,1
20154020064005-519,2
20154020074034-240,2
20154020084046-212,2
20154020094036-474,2
20154020114057-829,1
20154021014001-277,2
20154021044011-956,1
20154021044054-397,1
20154021054041-801,1
20154021074026-934,2
20154021094037-540,1
20154021124002-193,1
20154021124053-807,1
20154022044005-497,1
20154022094032-411,0
20154022094045-758,0
20154022104023-25,0
20154022104050-662,1
20154023014004-410,2
20154023014021-519,0
20154023044021-772,1
20154023044028-20,2
20154023044047-684,1
20154023044057-706,2
20154023054048-289,2
20154023064009-80,0
20154023084005-11,0
20154023084052-167,1
20154023084059-267,1
20154023094051-730,1
20154023114025-400,0
20154023114043-198,1
20154024034000-968,0
20154024034035-259,1
20154024044050-101,1
20154024054007-766,0
20154024064023-567,1
20154024074003-16,1
20154024084014-114,0
20154024084056-354,1
20154024104023-492,2
20154025044040-916,1
20154025064002-192,0
20154025084012-749,0
20154025084030-323,1
20154025094008-773,1
20154025094043-486,1
20154025104021-837,1
20154025114030-785,2
20154025124046-991,1
20154026024058-952,1
20154026034051-679,2
20154026064046-481,2
20154026064058-741,1
20154026084019-504,2
20154026094053-772,1
20154026104009-242,1
20154026104010-209,0
20154026124034-23,2
20154027014057-847,0
20154027024014-523,2
20154027024025-199,1
20154027054016-842,1
20154027054037-715,1
20154027074016-388,1
20154027074029-955,1
20154027094059-666,1
20154027114042-147,0
20154027124020-1,0
20154028024025-412,2
20154028034007-248,1
20154028054041-169,0
20154028064022-977,1
20154028074004-866,2
20154028084056-791,0
20154028094035-124,1
20154028104000-762,1
20154029064002-238,0
20154029064014-316,0
20154029094009-664,1
20154030014017-971,1
20154030024047-702,1
20154030024055-701,0
20154030074051-343,2
20154030094014-979,2
20154030094027-816,1
20154030104055-168,1
20154030124024-979,2
20154031034012-555,2
20154031034031-358,0
20154031064052-537,1
20154031094054-93,1
20154031114007-403,1
20154101014157-341,0
20154101024112-589,1
20154101034146-410,1
20154101104121-957,0
20154102014126-174,0
20154102014133-632,0
20154102024151-886,1
20154102044113-988,1
20154102054122-35,1
20154102054146-649,2
20154102064127-486,0
20154102064141-457,1
20154102064149-827,2
20154102094110-15,0
20154102104114-973,2
20154102104153-159,1
20154102114107-39,1
20154102114109-572,2
20154102114141-894,0
20154102114150-147,2
20154102124124-992,2
20154103044135-158,1
20154103054117-454,0
20154103064143-365,0
20154103084118-72,2
20154103084141-252,1
20154103094100-193,0
20154103124122-473,0
20154104014129-521,1
20154104044114-321,1
20154104044115-177,0
20154104054114-147,1
20154104064113-956,1
20154104084104-664,2
20154104084152-634,0
20154104094134-985,0
20154104114100-134,2
20154104114100-580,1
20154104114144-550,1
20154105024125-706,1
20154105024146-407,1
20154105044140-645,1
20154105054102-171,1
20154105054122-296,0
20154105054132-343,2
20154105104118-281,2
20154105104122-644,1
20154106044147-121,1
20154106054106-428,1
20154106054126-881,2
20154106064107-561,1
20154106074104-999,0
20154106074146-482,2
20154106084128-953,1
20154106094112-225,0
20154106094124-665,2
20154107034113-933,2
20154107044146-623,1
20154107044154-514,1
20154107054150-318,2
20154107064122-126,0
20154107074130-137,0
20154107094119-348,1
20154107094120-553,2
20154107104119-514,1
20154107104138-147,1
20154107104157-998,1
20154107114151-839,1
20154107124133-326,1
20154107124142-501,1
20154108014111-723,1
20154108014126-563,1
20154108024107-766,1
20154108034131-291,1
20154108064156-761,1
20154108094103-458,0
20154108114121-535,1
20154109014116-716,0
20154109034123-194,0
20154109034145-873,0
20154109044143-428,0
20154109064111-406,1
20154109074131-62,1
20154109084147-454,2
20154109094118-83,1
20154109104113-129,1
20154110024103-797,0
20154110054139-862,1
20154110064123-404,0
20154110084110-852,0
20154111024150-826,0
20154111034148-335,2
20154111044139-392,1
20154111054107-471,1
20154111054116-626,2
20154111074111-452,1
20154111084119-363,2
20154111094103-46,2
20154111094159-894,1
20154111114145-439,1
20154112014114-381,1
20154112034139-814,1
20154112044111-362,1
20154112044115-553,2
20154112044145-237,1
20154112054153-889,2
20154112084109-806,1
20154112094107-810,2
20154112094153-72,1
20154112104108-585,1
20154113014112-34,2
20154113014144-954,1
20154113034158-162,1
20154113044136-32,0
20154113074143-823,0
20154113094135-208,1
20154113114117-693,0
20154114014105-799,0
20154114034126-781,2
20154114054132-501,2
20154114064117-879,2
20154114064153-342,2
20154114074114-154,1
20154114094103-483,2
20154114094138-630,2
20154114104136-340,2
20154114104153-864,0
20154115024109-180,1
20154115024133-292,0
20154115044115-752,2
20154115084152-940,0
20154115114122-286,1
20154115114133-930,0
20154115124102-576,0
20154115124146-703,0
20154116034139-452,2
20154116044127-905,0
20154116064140-496,2
20154116074134-300,1
20154116084108-19,0
20154116084111-994,1
20154116094115-530,1
20154116104159-524,2
20154116114152-553,0
20154117014151-49,0
20154117024110-233,0
20154117024144-496,1
20154117034138-371,1
20154117054141-402,1
20154117054153-286,1
20154117064148-969,1
20154117114103-565,1
20154117114109-151,1
20154117114115-203,1
20154118034109-720,0
20154118074141-911,2
20154118084103-860,0
20154118094119-116,1
20154118094129-26,2
20154118104113-978,2
20154118114130-34,1
20154119014158-913,0
20154119024105-829,1
20154119024134-170,1
20154119044145-356,1
20154119064147-274,0
20154119074113-792,1
20154119074133-741,2
20154119094154-19,1
20154119104121-842,1
20154119104142-683,1
20154120014128-465,2
20154120044149-948,1
20154120044152-592,1
20154120054152-653,0
20154120094127-321,2
20154120094138-417,1
20154120104143-547,1
20154120104147-386,1
20154120124135-151,2
20154121034111-173,1
20154121064113-144,1
20154121084107-952,1
20154121084112-914,1
20154121094145-294,1
20154121114123-822,2
20154121114124-273,0
20154121124110-292,1
20154122034109-697,0
20154122034142-353,2
20154122054140-30,2
20154122054153-125,0
20154122074105-174,1
20154122074116-413,2
20154122074120-577,0
20154123034134-941,1
20154123054103-632,2
20154123094105-815,2
20154123094155-364,1
20154123104149-343,2
20154124024118-504,0
20154124024130-878,1
20154124044141-426,1
20154124054158-779,1
20154124064145-819,1
20154124074100-587,1
20154124074156-737,0
20154124094154-305,0
20154124104119-137,1
20154124124106-525,2
20154124124153-214,1
20154125014101-681,2
20154125014129-206,0
20154125034104-451,0
20154125044106-999,2
20154125044126-431,0
20154125054105-873,2
20154125074116-47,2
20154125074157-46,0
20154125084143-150,2
20154125094109-674,0
20154125104102-486,2
20154125114130-0,0
20154126014149-199,1
20154126024152-89,1
20154126024158-664,2
20154126034153-995,1
20154126054114-343,0
20154126064136-539,1
20154126074158-852,1
20154126094133-632,0
20154126094153-832,2
20154127034153-72,2
20154127044120-550,0
20154127044142-653,0
20154127084141-786,0
20154127084151-732,1
20154127094104-659,0
20154127094129-318,0
20154127114129-6,1
20154127114159-870,2
20154127124138-224,1
20154127124144-803,2
20154128074135-529,1
20154128074142-620,1
20154128074155-209,0
20154128094123-201,1
20154128104117-651,0
20154128104144-208,0
20154128124157-121,1
20154129034133-355,0
20154129034147-83,2
20154129044136-415,2
20154129054147-511,1
20154129084107-872,1
20154129084132-74,1
20154129104156-348,2
20154130024133-170,1
20154130034153-108,0
20154130054121-838,0
20154130064118-387,0
20154130084124-868,2
20154130084155-739,0
20154130104133-234,1
20154130114152-221,2
20154130124118-316,1
20154131064107-934,0
20154131064108-409,1
20154131064108-797,0
20154131094115-269,1
20154131114102-992,1
20154201014236-36,1
20154201024259-199,0
20154201034219-24,2
20154201034255-306,0
20154201054201-550,1
20154201064221-52,1
20154201074239-177,2
20154201074239-730,0
20154201074239-779,1
20154201084214-252,0
20154201094221-490,1
20154201104219-192,1
20154201104219-611,1
20154201104250-936,1
20154201114240-341,2
20154201114254-498,1
20154201114257-240,1
20154202014210-253,0
20154202014212-469,0
20154202034212-341,0
20154202034222-47,0
20154202064209-590,1
20154202074243-737,0
20154202094219-27,1
20154202114234-259,1
20154203044240-260,1
20154203054255-917,0
20154203064217-174,0
20154203064250-782,0
20154203094225-386,0
20154203094245-860,0
20154203104244-910,0
20154204014240-350,2
20154204014240-585,0
20154204024203-816,1
20154204024204-803,1
20154204034201-197,1
20154204034204-463,1
20154204034234-400,2
20154204084241-403,2
20154204104255-618,0
20154204124245-802,0
20154205014234-263,0
20154205024202-124,0
20154205034205-330,2
20154205044257-706,1
20154205064237-776,1
20154205074239-830,1
20154205094230-49,1
20154206024239-384,1
20154206094218-555,0
20154206114227-195,2
20154207044223-674,1
20154207054238-987,1
20154207064238-836,1
20154207074217-654,1
20154207084222-772,2
20154207094201-679,1
20154207094231-475,2
20154207094232-699,1
20154207114257-472,2
20154207124241-479,1
20154207124243-258,2
20154208034244-0,2
20154208064213-155,1
20154208074227-295,2
20154208084235-526,2
20154208084239-270,1
20154208084255-257,0
20154208094209-150,2
20154209024222-720,2
20154209034251-421,1
20154209044216-651,1
20154209054227-699,1
20154209074201-961,1
20154209084232-299,0
20154209084258-437,2
20154209094240-466,0
20154209104204-174,2
20154209114214-958,1
20154209124209-547,1
20154209124224-722,2
20154210014220-695,1
20154210034214-844,1
20154210064241-373,0
20154210104202-41,2
20154210104209-855,0
20154210114250-231,2
20154210124200-338,0
20154210124201-733,0
20154210124210-941,1
20154211024216-107,1
20154211024216-713,2
20154211034247-278,1
20154211054209-984,2
20154211064214-600,0
20154211064241-592,2
20154211074259-773,1
20154211084219-154,1
20154211084227-429,0
20154211094211-143,1
20154211104241-339,1
20154212034222-845,0
20154212044215-152,0
20154212044243-346,2
20154212054245-458,0
20154212064205-889,1
20154212064234-627,2
20154212074205-242,2
20154212074234-478,0
20154212084212-789,2
20154212104211-65,1
20154212104222-8,1
20154212104231-5,2
20154212104236-58,0
20154212104244-750,1
20154212104246-428,1
20154212104249-304,1
20154212114201-175,2
20154212114258-729,0
20154212124243-340,1
20154213024205-43,1
20154213024208-839,1
20154213024216-561,0
