car_id, route_cluster1
20154218024228-691,67
20154218064224-524,8
20154218064224-711,37
20154218064237-120,6
20154218064254-866,33
20154218074200-760,120
20154218094206-133,8
20154218114238-384,11
20154218124259-772,28
20154219014209-728,8
20154219084210-14,47
20154219094203-849,119
20154219094236-720,22
20154219104212-500,2
20154219104241-223,36
20154219114228-262,74
20154220014207-265,12
20154220044203-784,36
20154220044210-901,66
20154220054254-247,36
20154220084208-864,99
20154221024240-685,107
20154221034210-218,21
20154221064205-207,37
20154221064223-143,7
20154221124220-61,19
20154221124230-401,14
20154222014258-614,24
20154222034228-99,57
20154222054227-909,101
20154222064210-989,87
20154222064254-555,56
20154222124252-449,1
20154223044219-363,112
20154223044238-230,70
20154223044243-199,0
20154223094233-408,14
20154223094235-562,23
20154223104254-46,87
20154224024243-441,9
20154224024247-121,47
20154224054258-457,6
20154224064222-83,56
20154224064246-493,1
20154224114208-356,1
20154224114240-680,94
20154224114248-796,6
20154224124203-336,70
20154225024250-848,34
20154225044228-490,6
20154225064221-390,2
20154225074218-903,8
20154225074252-957,2
20154225094209-391,2
20154225114209-403,2
20154225114217-528,90
20154225114250-921,6
20154226024225-112,6
20154226054229-220,1
20154226054249-628,17
20154226074229-276,0
20154226084225-514,2
20154226124227-55,2
20154227024229-598,8
20154227034256-970,24
20154227054208-498,6
20154227054240-936,108
20154227084214-677,10
20154227084245-696,8
20154227104201-42,22
20154227114255-944,103
20154227124221-606,6
20154228034255-582,3
20154228044234-553,4
20154228054230-169,5
20154228054248-376,23
20154228064255-879,3
20154228074250-471,26
20154229014226-973,49
20154229034208-913,31
20154229044237-309,21
20154229064228-601,24
20154229064247-967,46
20154229074227-130,12
20154229094213-344,21
20154229104255-661,80
20154229124231-957,21
20154230024256-985,12
20154230044228-559,19
20154230064213-204,17
20154230094206-93,11
20154231024256-741,98
20154231044211-574,21
20154231084229-906,36
20154231084240-825,53
20154231094224-818,24
20154231114214-462,21
20154231124246-848,0
20154301044347-104,2
20154301064333-561,12
20154301074308-402,99
20154301114306-910,3
20154301124328-262,12
20154302044305-268,21
20154302064318-613,0
20154302064319-564,91
20154302084310-559,12
20154302084358-573,44
20154302094310-152,100
20154302104311-666,8
20154302104354-580,99
20154303014356-798,9
20154303024314-609,58
20154303024324-525,4
20154303024341-464,21
20154303034328-896,50
20154303044311-176,28
20154303044323-840,24
20154303054336-852,1
20154303064359-839,113
20154303074311-913,67
20154303074351-681,114
20154303074358-511,22
20154303084322-126,24
20154303094318-187,36
20154303104350-928,106
20154303124307-81,27
20154303124314-941,39
20154304014359-573,79
20154304034314-809,30
20154304044309-97,21
20154304044322-62,8
20154304044323-645,73
20154304044326-805,36
20154304074334-798,30
20154304074340-809,34
20154304074354-660,6
20154304084356-835,58
20154305014335-971,75
20154305024352-766,12
20154305044352-136,1
20154305054350-339,13
20154305074304-694,24
20154305074337-913,38
20154305084350-216,13
20154305094304-138,16
20154305094348-630,1
20154305104337-479,3
20154305104356-568,8
20154305114338-705,2
20154305114351-64,3
20154306044342-841,13
20154306054321-56,11
20154306084324-61,2
20154306084336-628,115
20154306114333-217,12
20154307024334-228,31
20154307024341-203,6
20154307044359-536,23
20154307054354-49,22
20154307104312-689,64
20154307104328-677,24
20154307124353-199,66
20154307124354-819,52
20154308014359-25,21
20154308034348-264,24
20154308034359-236,110
20154308094328-663,22
20154308114314-130,14
20154308114355-732,21
20154308124303-964,34
20154308124319-670,113
20154308124335-8,24
20154309034300-556,3
20154309034309-959,23
20154309034353-71,6
20154309044344-578,69
20154309054331-529,0
20154309064344-904,23
20154309064357-666,6
20154309074309-745,22
20154309074338-532,59
20154309084354-984,113
20154309084355-477,59
20154309094342-984,24
20154309104322-867,60
20154309114329-296,13
20154309124347-330,52
20154310014313-489,1
20154310024344-489,36
20154310044352-738,31
20154310044355-435,49
20154310054319-507,83
20154310054327-591,119
20154310084342-200,2
20154310104327-25,14
20154310114354-581,99
20154311024320-794,22
20154311024330-361,59
20154311024355-911,88
20154311034317-220,98
20154311044358-220,1
20154311064355-564,12
20154311084343-102,13
20154311114324-772,21
20154311124300-456,2
20154312014352-916,49
20154312034301-370,36
20154312074332-201,33
20154312084309-917,12
20154312084345-256,3
20154312104338-278,23
20154312114315-27,85
20154312114332-412,56
20154312124334-595,39
20154313014303-514,14
20154313014319-355,22
20154313024305-895,5
20154313024306-954,14
20154313034330-946,22
20154313074351-635,1
20154313094339-456,24
20154313104301-766,24
20154313114342-768,24
20154313124349-922,37
20154314024310-662,23
20154314034325-940,3
20154314044331-360,77
20154314054309-806,6
20154314064305-777,24
20154314064318-347,62
20154314064353-245,102
20154314084327-265,109
20154314084339-382,3
20154314114311-549,36
20154314114358-787,12
20154315014354-14,72
20154315024321-314,23
20154315054322-3,6
20154315064331-937,13
20154315084334-324,7
20154315084342-476,2
20154315094308-578,8
20154315094344-834,105
20154315104341-875,1
20154315114305-241,22
20154315114328-382,11
20154316024332-129,32
20154316024349-453,36
20154316054307-980,3
20154316094311-12,67
20154316104315-699,12
20154316104341-889,65
20154316114304-382,23
20154316124308-991,17
20154317014321-975,6
20154317014329-54,113
20154317044339-251,1
20154317054301-688,24
20154317064310-833,49
20154317084350-24,31
20154317094332-218,51
20154317094341-230,24
20154317114331-457,103
20154318074304-92,2
20154318074307-961,16
20154318074327-65,56
20154318114331-117,14
20154318124329-861,21
20154319034347-45,12
20154319044337-154,74
20154319064317-874,6
20154319074314-56,94
20154319074317-573,60
20154319074317-628,21
20154319094356-421,21
20154319104353-504,49
20154320014344-198,86
20154320014349-634,75
20154320034327-688,22
20154320064328-347,94
20154320074335-899,2
20154320084310-762,66
20154320094352-113,49
20154321024351-62,6
20154321074307-245,103
20154321084329-326,49
20154321094330-557,71
20154321124336-179,84
20154322044301-121,23
20154322044336-436,66
20154322054320-298,24
20154323044356-897,2
20154323054334-813,21
20154323064305-880,97
20154323084319-194,13
20154323094300-114,21
20154323114321-363,6
20154323114356-898,1
20154323124305-371,37
20154323124317-79,3
20154323124336-960,60
20154324014310-391,78
20154324014347-139,59
20154324024302-237,6
20154324024328-309,21
20154324024354-470,21
20154324024355-579,28
20154324034301-448,14
20154324034340-292,2
20154324034351-995,22
20154324044344-591,8
20154324064354-382,12
20154324074320-162,14
20154324084313-457,107
20154324094311-697,59
20154324124340-646,3
20154325024349-137,21
20154325044303-21,59
20154325074316-323,70
20154325084307-908,3
20154325084324-658,6
20154325114303-212,44
20154325114323-182,48
20154325124346-290,15
20154326034342-937,121
20154326044353-158,81
20154326104345-896,64
20154326124353-561,24
20154327094301-825,24
20154327094302-996,87
20154327104354-806,6
20154327124354-540,60
20154328044302-517,63
20154328054303-951,8
20154328054340-157,53
20154328084349-846,80
20154328104304-362,21
20154328124300-548,22
20154329014358-80,1
20154329024334-251,38
20154329044318-650,7
20154329054337-727,3
20154329064303-556,21
20154329064331-898,24
20154329124314-622,6
20154330014342-384,70
20154330024309-947,21
20154330024325-110,0
20154330034344-832,38
20154330094335-317,22
20154330124306-894,23
20154331024312-424,8
20154331034339-123,67
20154331044349-646,24
20154331064335-322,6
20154331084301-440,6
20154331094357-320,14
20154401034422-998,5
20154401074429-771,3
20154401104416-538,44
20154401114403-876,6
20154401114438-695,50
20154402034401-435,49
20154402034416-232,24
20154402034422-248,74
20154402044412-377,112
20154402044449-102,12
20154402054410-14,3
20154402054434-251,3
20154402064416-314,21
20154402124413-668,70
20154403014425-796,84
20154403014430-537,8
20154403054427-199,54
20154403054444-186,12
20154403064441-487,2
20154403084410-270,21
20154403084444-706,21
20154403104439-719,101
20154404024426-337,65
20154404024444-783,113
20154404044426-903,78
20154404044452-704,111
20154404054415-713,11
20154404064457-308,46
20154404074423-76,74
20154404074458-997,92
20154404094427-555,3
20154404094430-924,77
20154404114431-907,6
20154404114459-43,99
20154405014454-661,64
20154405034405-591,30
20154405034454-883,105
20154405044437-466,30
20154405054409-981,101
20154405054428-26,6
20154405064401-508,27
20154405064444-690,8
20154405074410-187,22
20154405074442-509,90
20154405084402-280,93
20154405094402-820,46
20154406044427-579,18
20154406044443-482,3
20154406104424-345,58
20154406124402-983,8
20154406124441-863,87
20154407014405-908,55
20154407024400-526,1
20154407024412-194,97
20154407034408-576,12
20154407034414-393,23
20154407064407-815,14
20154407074409-70,115
20154407084406-55,55
20154407104408-451,68
20154407114429-288,87
20154408014459-479,55
20154408024404-90,3
20154408024437-581,1
20154408044436-655,5
20154408064412-833,40
20154408064440-273,8
20154408074420-516,1
20154408094400-252,110
20154408094429-109,3
20154408104418-267,2
20154408124449-448,6
20154408124457-555,59
20154409044423-907,93
20154409044439-912,59
20154409054455-450,14
20154409084407-538,24
20154409084413-801,61
20154410014439-243,24
20154410024451-978,107
20154410054454-887,23
20154410114421-764,14
20154410114456-722,11
20154410124411-337,80
20154410124427-370,25
20154411024426-868,35
20154411024449-72,24
20154411064400-936,23
20154411064440-435,11
20154411074406-199,24
20154411074439-224,1
20154411104410-894,38
20154412014428-448,105
20154412024403-809,100
20154412034444-733,6
20154412044412-297,19
20154412044422-275,21
20154412044423-504,3
20154412064426-801,40
20154412084406-385,23
20154412104452-262,6
20154412114408-299,1
20154412114442-702,23
20154412124411-6,42
20154413044446-614,23
20154413074407-257,13
20154414014438-128,2
20154414024400-712,15
20154414024455-447,36
20154414044430-854,83
20154414094401-452,32
20154414094406-360,37
20154414094410-181,106
20154414094441-876,6
20154414114435-629,1
20154414114437-964,106
20154414124406-469,106
20154414124412-684,69
20154415014417-163,94
20154415064447-909,11
20154415064448-712,56
20154415084411-333,8
20154415114438-543,110
20154416024437-390,11
20154416044414-95,57
20154416054424-28,26
20154416054433-55,14
20154416054448-708,1
20154416074444-263,94
20154416084444-481,22
20154416094412-197,22
20154416124424-327,23
20154417044459-237,34
20154417054458-449,92
20154417064427-657,3
20154417074427-897,24
20154417084423-551,2
20154417084441-213,2
20154417084454-73,19
20154417094415-108,1
20154417094442-343,6
20154417114443-51,6
20154417114443-748,119
20154418024416-474,24
20154418024447-204,59
20154418044419-353,44
20154418044437-34,107
20154418044447-947,6
20154418064412-605,8
20154418104408-406,24
20154418114407-382,2
20154419024438-705,105
20154419054446-648,121
20154419084429-25,40
20154419084431-507,31
20154419104411-33,24
20154419104442-444,30
20154419114439-303,11
20154420014428-416,19
20154420024426-231,22
20154420044401-882,3
20154420054435-183,30
20154420054455-558,97
20154420064402-308,24
20154420094416-248,21
20154420094443-603,32
20154420104403-205,11
20154420114455-24,6
20154420114457-164,12
20154420124400-903,1
20154421014437-375,9
20154421024437-278,121
20154421024443-839,56
20154421024444-922,111
20154421044426-552,37
20154421044438-271,2
20154421044450-831,26
20154421054430-525,35
20154421074459-698,24
20154421094452-315,21
20154421114410-110,21
20154422074419-68,6
20154422084401-555,5
20154422114404-501,59
20154422124407-513,84
20154423014421-678,24
20154423014424-392,47
20154423044409-968,44
20154423044431-936,88
20154423074419-20,21
20154423074437-690,11
20154423094459-117,73
20154423114405-513,81
20154423124414-291,12
20154423124442-224,58
20154424014431-732,79
20154424054432-658,24
20154424064452-683,0
20154424084414-48,67
20154424094438-22,24
20154424104413-617,72
20154424114431-782,21
20154424124420-192,2
20154425034411-890,14
20154425034419-941,8
20154425094409-243,27
20154425094430-276,105
20154425114422-810,30
20154425124407-720,3
20154426024411-840,109
20154426024421-542,12
20154426034420-319,39
20154426054401-248,99
20154426054436-417,58
20154426064422-150,21
20154426064448-113,23
20154426094402-24,7
20154426094449-685,12
20154427014422-855,21
20154427014449-383,107
20154427014452-663,1
20154427024429-109,62
20154427034432-511,95
20154427034434-710,103
20154427064420-988,12
20154427094445-652,22
20154428024444-390,1
20154428044434-0,23
20154428054406-629,12
20154428064405-937,81
20154428064410-192,6
20154428064447-130,70
20154428084433-983,40
20154428094403-173,29
20154428104404-828,49
20154428114412-322,47
20154428114434-818,44
20154428124429-300,58
20154429034402-935,94
20154429044417-123,6
20154429054444-507,1
20154429114404-718,69
20154429124436-765,59
20154429124439-546,81
20154430014454-721,106
20154430024407-253,8
20154430034428-915,47
20154430034436-879,54
20154430044428-12,24
20154430054401-271,1
20154430054440-890,69
20154430054442-410,27
20154430064432-451,60
20154430084401-298,17
20154430084412-385,12
20154430104428-685,2
20154430104437-875,8
20154430114430-240,1
20154430124427-412,1
20154431014412-348,15
20154431014456-46,6
20154431024445-873,65
20154431054410-595,1
20154431064441-604,84
20154431084406-746,120
20154431104413-67,1
20154431104425-802,6
20154431104451-420,99
20154431124423-688,17
20154431124424-721,29
20154501024521-895,111
20154501044554-839,70
20154501074509-749,11
20154501084500-257,9
20154501084530-202,70
20154501084537-684,-1
20154501124525-792,101
20154502014508-491,38
20154502024526-427,23
20154502044518-570,21
20154502054501-178,110
20154502074525-187,23
20154502074526-256,3
20154502084548-823,118
20154502084556-629,25
20154502094535-864,11
20154502104518-123,119
20154502114508-148,32
20154503034530-585,102
20154503054514-929,2
20154503064512-973,12
20154503064553-370,3
20154503074525-315,21
20154503094556-932,6
20154504014517-802,72
20154504014523-881,58
20154504024526-617,28
20154504054500-534,3
20154504054501-314,36
20154504064547-329,48
20154504084540-301,89
20154504094510-630,113
20154504094523-142,107
20154504094530-832,76
20154504114533-20,106
20154504114552-72,62
20154505014505-202,116
20154505014541-791,94
20154505024531-4,41
20154505034517-211,70
20154505074523-130,113
20154505094529-266,14
20154505124525-350,52
20154506014536-722,101
20154506054509-852,54
